Sensor ID,Date,Time,Hourly counts (2019),Hourly counts (2020),Day (2019),Day (2020),Month,Sensor name
5,29,7,1081,173,Wednesday,Friday,May,Princes Bridge
5,29,8,1970,274,Wednesday,Friday,May,Princes Bridge
5,29,9,1448,245,Wednesday,Friday,May,Princes Bridge
5,29,10,1128,315,Wednesday,Friday,May,Princes Bridge
5,29,11,1289,378,Wednesday,Friday,May,Princes Bridge
5,29,12,1883,503,Wednesday,Friday,May,Princes Bridge
5,29,13,1731,547,Wednesday,Friday,May,Princes Bridge
5,29,14,1942,510,Wednesday,Friday,May,Princes Bridge
5,29,15,1220,569,Wednesday,Friday,May,Princes Bridge
5,29,16,2128,590,Wednesday,Friday,May,Princes Bridge
5,29,17,2885,707,Wednesday,Friday,May,Princes Bridge
5,29,18,2102,522,Wednesday,Friday,May,Princes Bridge
5,29,19,970,381,Wednesday,Friday,May,Princes Bridge
5,29,20,670,262,Wednesday,Friday,May,Princes Bridge
5,29,21,889,156,Wednesday,Friday,May,Princes Bridge
5,29,22,741,125,Wednesday,Friday,May,Princes Bridge
5,29,23,295,124,Wednesday,Friday,May,Princes Bridge
5,30,0,110,59,Thursday,Saturday,May,Princes Bridge
5,30,1,39,41,Thursday,Saturday,May,Princes Bridge
5,30,2,48,37,Thursday,Saturday,May,Princes Bridge
5,30,3,65,44,Thursday,Saturday,May,Princes Bridge
5,30,4,67,23,Thursday,Saturday,May,Princes Bridge
5,30,5,93,52,Thursday,Saturday,May,Princes Bridge
5,30,6,398,77,Thursday,Saturday,May,Princes Bridge
5,30,7,995,88,Thursday,Saturday,May,Princes Bridge
5,30,8,2209,106,Thursday,Saturday,May,Princes Bridge
5,30,9,1289,226,Thursday,Saturday,May,Princes Bridge
5,30,10,999,384,Thursday,Saturday,May,Princes Bridge
5,30,11,1246,654,Thursday,Saturday,May,Princes Bridge
5,30,12,1705,874,Thursday,Saturday,May,Princes Bridge
5,30,13,1569,892,Thursday,Saturday,May,Princes Bridge
5,30,14,1777,968,Thursday,Saturday,May,Princes Bridge
5,30,15,1773,826,Thursday,Saturday,May,Princes Bridge
5,30,16,2117,789,Thursday,Saturday,May,Princes Bridge
5,30,17,3129,692,Thursday,Saturday,May,Princes Bridge
5,30,18,2280,360,Thursday,Saturday,May,Princes Bridge
5,30,19,1122,269,Thursday,Saturday,May,Princes Bridge
5,30,20,887,174,Thursday,Saturday,May,Princes Bridge
5,30,21,1094,169,Thursday,Saturday,May,Princes Bridge
5,30,22,788,104,Thursday,Saturday,May,Princes Bridge
5,30,23,279,99,Thursday,Saturday,May,Princes Bridge
5,31,0,146,44,Friday,Sunday,May,Princes Bridge
5,31,1,69,48,Friday,Sunday,May,Princes Bridge
5,31,2,67,45,Friday,Sunday,May,Princes Bridge
5,31,3,47,43,Friday,Sunday,May,Princes Bridge
5,31,4,65,31,Friday,Sunday,May,Princes Bridge
5,31,5,116,36,Friday,Sunday,May,Princes Bridge
5,31,6,372,30,Friday,Sunday,May,Princes Bridge
5,31,7,931,74,Friday,Sunday,May,Princes Bridge
5,31,8,1767,94,Friday,Sunday,May,Princes Bridge
5,31,9,1360,181,Friday,Sunday,May,Princes Bridge
5,31,10,1250,302,Friday,Sunday,May,Princes Bridge
5,31,11,1356,573,Friday,Sunday,May,Princes Bridge
5,31,12,1655,760,Friday,Sunday,May,Princes Bridge
5,31,13,1784,712,Friday,Sunday,May,Princes Bridge
5,31,14,1777,750,Friday,Sunday,May,Princes Bridge
5,31,15,1848,671,Friday,Sunday,May,Princes Bridge
5,31,16,2057,585,Friday,Sunday,May,Princes Bridge
5,31,17,3132,456,Friday,Sunday,May,Princes Bridge
5,31,18,2656,300,Friday,Sunday,May,Princes Bridge
5,31,19,1869,196,Friday,Sunday,May,Princes Bridge
5,31,20,1271,162,Friday,Sunday,May,Princes Bridge
5,31,21,2292,116,Friday,Sunday,May,Princes Bridge
5,31,22,1313,100,Friday,Sunday,May,Princes Bridge
5,31,23,947,46,Friday,Sunday,May,Princes Bridge
6,1,0,190,18,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,1,103,26,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,2,31,10,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,3,78,4,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,4,44,12,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,5,239,104,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,6,960,222,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,7,1890,222,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,8,3965,294,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,9,2167,242,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,10,1146,212,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,11,1205,246,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,12,1985,318,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,13,2230,377,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,14,1647,391,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,15,2130,440,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,16,3074,470,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,17,4855,488,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,18,2820,320,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,19,1518,208,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,20,1133,172,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,21,1089,123,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,22,724,63,Wednesday,Friday,May,Flinders Street Station Underpass
6,1,23,570,30,Wednesday,Friday,May,Flinders Street Station Underpass
6,2,0,176,23,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,1,76,18,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,2,50,6,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,3,51,10,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,4,63,8,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,5,227,40,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,6,941,85,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,7,1945,113,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,8,3956,113,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,9,2271,164,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,10,1148,265,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,11,1338,337,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,12,1879,383,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,13,2194,403,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,14,1801,497,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,15,2151,418,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,16,3022,312,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,17,4871,263,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,18,2810,218,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,19,1495,207,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,20,1310,137,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,21,1045,88,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,22,805,54,Thursday,Saturday,May,Flinders Street Station Underpass
6,2,23,588,23,Thursday,Saturday,May,Flinders Street Station Underpass
6,3,0,242,8,Friday,Sunday,May,Flinders Street Station Underpass
6,3,1,151,20,Friday,Sunday,May,Flinders Street Station Underpass
6,3,2,124,12,Friday,Sunday,May,Flinders Street Station Underpass
6,3,3,116,13,Friday,Sunday,May,Flinders Street Station Underpass
6,3,4,73,14,Friday,Sunday,May,Flinders Street Station Underpass
6,3,5,290,27,Friday,Sunday,May,Flinders Street Station Underpass
6,3,6,959,42,Friday,Sunday,May,Flinders Street Station Underpass
6,3,7,1942,46,Friday,Sunday,May,Flinders Street Station Underpass
6,3,8,4018,149,Friday,Sunday,May,Flinders Street Station Underpass
6,3,9,2132,163,Friday,Sunday,May,Flinders Street Station Underpass
6,3,10,1309,213,Friday,Sunday,May,Flinders Street Station Underpass
6,3,11,1462,281,Friday,Sunday,May,Flinders Street Station Underpass
6,3,12,2403,431,Friday,Sunday,May,Flinders Street Station Underpass
6,3,13,2475,482,Friday,Sunday,May,Flinders Street Station Underpass
6,3,14,2189,423,Friday,Sunday,May,Flinders Street Station Underpass
6,3,15,2432,517,Friday,Sunday,May,Flinders Street Station Underpass
6,3,16,3347,349,Friday,Sunday,May,Flinders Street Station Underpass
6,3,17,4898,306,Friday,Sunday,May,Flinders Street Station Underpass
6,3,18,3405,213,Friday,Sunday,May,Flinders Street Station Underpass
6,3,19,2032,138,Friday,Sunday,May,Flinders Street Station Underpass
6,3,20,1736,137,Friday,Sunday,May,Flinders Street Station Underpass
6,3,21,1451,85,Friday,Sunday,May,Flinders Street Station Underpass
6,3,22,1314,77,Friday,Sunday,May,Flinders Street Station Underpass
6,3,23,1116,25,Friday,Sunday,May,Flinders Street Station Underpass
6,4,0,793,37,Saturday,Monday,May,Flinders Street Station Underpass
6,4,1,409,34,Saturday,Monday,May,Flinders Street Station Underpass
6,4,2,322,4,Saturday,Monday,May,Flinders Street Station Underpass
6,4,3,139,5,Saturday,Monday,May,Flinders Street Station Underpass
6,4,4,143,13,Saturday,Monday,May,Flinders Street Station Underpass
6,4,5,123,122,Saturday,Monday,May,Flinders Street Station Underpass
6,4,6,225,225,Saturday,Monday,May,Flinders Street Station Underpass
6,4,7,362,208,Saturday,Monday,May,Flinders Street Station Underpass
6,4,8,613,291,Saturday,Monday,May,Flinders Street Station Underpass
6,4,9,920,249,Saturday,Monday,May,Flinders Street Station Underpass
6,4,10,1140,202,Saturday,Monday,May,Flinders Street Station Underpass
6,4,11,1389,243,Saturday,Monday,May,Flinders Street Station Underpass
6,4,12,1512,342,Saturday,Monday,May,Flinders Street Station Underpass
6,4,13,1534,398,Saturday,Monday,May,Flinders Street Station Underpass
6,4,14,1737,433,Saturday,Monday,May,Flinders Street Station Underpass
6,4,15,1840,461,Saturday,Monday,May,Flinders Street Station Underpass
6,4,16,1936,504,Saturday,Monday,May,Flinders Street Station Underpass
6,4,17,2084,582,Saturday,Monday,May,Flinders Street Station Underpass
6,4,18,1884,415,Saturday,Monday,May,Flinders Street Station Underpass
6,4,19,1565,174,Saturday,Monday,May,Flinders Street Station Underpass
6,4,20,1324,155,Saturday,Monday,May,Flinders Street Station Underpass
6,4,21,1156,138,Saturday,Monday,May,Flinders Street Station Underpass
6,4,22,1273,49,Saturday,Monday,May,Flinders Street Station Underpass
6,4,23,911,53,Saturday,Monday,May,Flinders Street Station Underpass
6,5,0,739,15,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,1,410,17,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,2,324,3,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,3,227,8,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,4,183,18,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,5,142,106,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,6,183,236,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,7,269,244,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,8,479,343,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,9,674,276,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,10,1070,271,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,11,1512,256,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,12,1477,462,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,13,1751,499,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,14,1832,552,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,15,1746,598,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,16,1755,551,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,17,1599,733,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,18,1529,415,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,19,1121,236,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,20,914,297,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,21,737,208,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,22,635,85,Sunday,Tuesday,May,Flinders Street Station Underpass
6,5,23,356,47,Sunday,Tuesday,May,Flinders Street Station Underpass
6,6,0,337,14,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,1,57,21,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,2,18,6,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,3,15,8,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,4,50,18,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,5,240,95,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,6,996,236,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,7,2005,255,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,8,4178,308,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,9,2245,256,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,10,1147,234,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,11,1201,266,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,12,2105,372,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,13,2137,427,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,14,1746,393,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,15,1969,497,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,16,3064,563,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,17,5278,601,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,18,2736,403,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,19,1415,212,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,20,1093,200,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,21,929,131,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,22,626,62,Monday,Wednesday,May,Flinders Street Station Underpass
6,6,23,395,53,Monday,Wednesday,May,Flinders Street Station Underpass
6,7,0,166,106,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,1,57,37,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,2,37,9,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,3,107,9,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,4,47,18,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,5,244,105,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,6,1085,224,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,7,2109,218,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,8,4330,298,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,9,2355,264,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,10,1329,247,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,11,1417,300,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,12,2206,398,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,13,2427,434,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,14,1939,419,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,15,2193,494,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,16,3186,511,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,17,5373,560,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,18,2779,398,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,19,1393,272,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,20,1091,153,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,21,948,139,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,22,569,86,Tuesday,Thursday,May,Flinders Street Station Underpass
6,7,23,353,47,Tuesday,Thursday,May,Flinders Street Station Underpass
6,8,0,105,30,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,1,25,47,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,2,18,11,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,3,10,12,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,4,41,24,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,5,255,102,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,6,1060,241,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,7,1993,288,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,8,4184,359,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,9,2278,378,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,10,1260,353,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,11,1180,363,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,12,1883,467,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,13,2102,513,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,14,1665,559,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,15,2131,547,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,16,3130,571,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,17,5009,591,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,18,2929,418,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,19,1480,271,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,20,1188,190,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,21,1022,171,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,22,748,75,Wednesday,Friday,May,Flinders Street Station Underpass
6,8,23,480,49,Wednesday,Friday,May,Flinders Street Station Underpass
6,9,0,202,36,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,1,60,17,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,2,44,22,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,3,26,7,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,4,52,11,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,5,273,43,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,6,1087,80,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,7,2090,115,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,8,3857,123,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,9,2484,180,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,10,1215,228,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,11,1314,249,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,12,2033,280,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,13,2109,369,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,14,1742,399,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,15,2060,399,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,16,3059,443,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,17,4878,424,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,18,2806,317,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,19,1420,185,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,20,1190,199,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,21,987,112,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,22,794,72,Thursday,Saturday,May,Flinders Street Station Underpass
6,9,23,637,61,Thursday,Saturday,May,Flinders Street Station Underpass
6,10,0,218,21,Friday,Sunday,May,Flinders Street Station Underpass
6,10,1,85,28,Friday,Sunday,May,Flinders Street Station Underpass
6,10,2,33,33,Friday,Sunday,May,Flinders Street Station Underpass
6,10,3,64,16,Friday,Sunday,May,Flinders Street Station Underpass
6,10,4,55,8,Friday,Sunday,May,Flinders Street Station Underpass
6,10,5,239,27,Friday,Sunday,May,Flinders Street Station Underpass
6,10,6,955,46,Friday,Sunday,May,Flinders Street Station Underpass
6,10,7,1834,54,Friday,Sunday,May,Flinders Street Station Underpass
6,10,8,4075,112,Friday,Sunday,May,Flinders Street Station Underpass
6,10,9,2168,166,Friday,Sunday,May,Flinders Street Station Underpass
6,10,10,1258,302,Friday,Sunday,May,Flinders Street Station Underpass
6,10,11,1434,363,Friday,Sunday,May,Flinders Street Station Underpass
6,10,12,1569,442,Friday,Sunday,May,Flinders Street Station Underpass
6,10,13,1610,491,Friday,Sunday,May,Flinders Street Station Underpass
6,10,14,1725,526,Friday,Sunday,May,Flinders Street Station Underpass
6,10,15,2201,403,Friday,Sunday,May,Flinders Street Station Underpass
6,10,16,3072,414,Friday,Sunday,May,Flinders Street Station Underpass
6,10,17,4290,340,Friday,Sunday,May,Flinders Street Station Underpass
6,10,18,2566,211,Friday,Sunday,May,Flinders Street Station Underpass
6,10,19,1535,162,Friday,Sunday,May,Flinders Street Station Underpass
6,10,20,1263,120,Friday,Sunday,May,Flinders Street Station Underpass
6,10,21,1101,125,Friday,Sunday,May,Flinders Street Station Underpass
6,10,22,1363,53,Friday,Sunday,May,Flinders Street Station Underpass
6,10,23,942,32,Friday,Sunday,May,Flinders Street Station Underpass
6,11,0,562,15,Saturday,Monday,May,Flinders Street Station Underpass
6,11,1,328,0,Saturday,Monday,May,Flinders Street Station Underpass
6,11,2,187,0,Saturday,Monday,May,Flinders Street Station Underpass
6,11,3,125,0,Saturday,Monday,May,Flinders Street Station Underpass
6,11,4,118,0,Saturday,Monday,May,Flinders Street Station Underpass
6,11,5,108,0,Saturday,Monday,May,Flinders Street Station Underpass
6,11,6,243,81,Saturday,Monday,May,Flinders Street Station Underpass
6,11,7,436,188,Saturday,Monday,May,Flinders Street Station Underpass
6,11,8,535,352,Saturday,Monday,May,Flinders Street Station Underpass
6,11,9,942,252,Saturday,Monday,May,Flinders Street Station Underpass
6,11,10,1096,276,Saturday,Monday,May,Flinders Street Station Underpass
6,11,11,1357,298,Saturday,Monday,May,Flinders Street Station Underpass
6,11,12,1617,441,Saturday,Monday,May,Flinders Street Station Underpass
6,11,13,1576,481,Saturday,Monday,May,Flinders Street Station Underpass
6,11,14,1877,447,Saturday,Monday,May,Flinders Street Station Underpass
6,11,15,1925,391,Saturday,Monday,May,Flinders Street Station Underpass
6,11,16,1924,523,Saturday,Monday,May,Flinders Street Station Underpass
6,11,17,2071,540,Saturday,Monday,May,Flinders Street Station Underpass
6,11,18,1962,348,Saturday,Monday,May,Flinders Street Station Underpass
6,11,19,1403,260,Saturday,Monday,May,Flinders Street Station Underpass
6,11,20,1339,196,Saturday,Monday,May,Flinders Street Station Underpass
6,11,21,1135,147,Saturday,Monday,May,Flinders Street Station Underpass
6,11,22,1283,56,Saturday,Monday,May,Flinders Street Station Underpass
6,11,23,914,45,Saturday,Monday,May,Flinders Street Station Underpass
6,12,0,638,24,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,1,419,39,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,2,232,6,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,3,190,5,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,4,140,23,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,5,148,98,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,6,186,249,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,7,258,241,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,8,467,378,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,9,794,305,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,10,1097,346,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,11,1595,348,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,12,1587,432,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,13,1520,406,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,14,1623,428,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,15,1653,514,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,16,1760,526,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,17,1458,584,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,18,1221,413,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,19,981,272,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,20,897,169,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,21,790,122,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,22,563,73,Sunday,Tuesday,May,Flinders Street Station Underpass
6,12,23,396,61,Sunday,Tuesday,May,Flinders Street Station Underpass
6,13,0,119,12,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,1,54,31,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,2,60,21,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,3,15,2,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,4,54,17,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,5,186,130,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,6,664,252,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,7,1923,260,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,8,4101,334,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,9,2038,293,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,10,1139,215,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,11,1260,297,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,12,2131,468,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,13,2144,473,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,14,1804,502,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,15,2077,576,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,16,3074,554,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,17,4853,713,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,18,2726,452,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,19,1482,270,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,20,1163,184,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,21,1065,166,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,22,600,76,Monday,Wednesday,May,Flinders Street Station Underpass
6,13,23,363,61,Monday,Wednesday,May,Flinders Street Station Underpass
6,14,0,124,21,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,1,58,53,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,2,38,0,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,3,59,5,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,4,51,26,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,5,260,118,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,6,983,265,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,7,2048,270,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,8,4182,417,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,9,2262,347,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,10,1168,264,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,11,1198,388,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,12,2062,613,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,13,2232,484,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,14,1753,531,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,15,2132,552,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,16,3066,610,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,17,5306,704,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,18,2783,421,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,19,1499,260,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,20,1299,220,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,21,967,166,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,22,723,68,Tuesday,Thursday,May,Flinders Street Station Underpass
6,14,23,463,48,Tuesday,Thursday,May,Flinders Street Station Underpass
